agency_cd,site_no,measurement_nu,measurement_dt,tz_cd,q_meas_used_fg,party_nm,site_visit_coll_agency_cd,gage_height_va,discharge_va,measured_rating_diff,gage_va_change,gage_va_time,control_type_cd,discharge_cd,chan_nu,chan_name,meas_type,streamflow_method,velocity_method,chan_discharge,chan_width,chan_area,chan_velocity,chan_stability,chan_material,chan_evenness,long_vel_desc,horz_vel_desc,vert_vel_desc,chan_loc_cd,chan_loc_dist
5s,15s,6s,19d,12s,1s,12s,5s,12s,12s,12s,7s,6s,21s,15s,11n,64s,4s,5s,5s,14s,14s,14s,14s,4s,4s,4s,12s,9s,12s,7s,14s
USGS,11180700,1,1959-02-16,,Yes,KRU,USGS,4.14,11.8,Good,0.18,0.80,,NONE,1,Imported Channel 1,WADE,unspe,unkno,11.8,14.9,9.63,1.23,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11180700,3,1959-02-16,,Yes,KRU,USGS,4.86,10.3,Good,0.00,0.90,,NONE,1,Imported Channel 1,WADE,unspe,unkno,10.3,16.0,19.3,0.53,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11180700,2,1959-02-16,,Yes,KRU,USGS,4.85,10.1,Good,0.03,0.90,,NONE,1,Imported Channel 1,WADE,unspe,unkno,10.1,16.0,18.8,0.54,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11180700,4,1959-02-17,,Yes,GOR,USGS,7.80,507,Good,-0.12,1.50,,NONE,1,Imported Channel 1,CRAN,unspe,unkno,507,91.0,519,0.98,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11180700,5,1959-02-18,,Yes,GOR/MCG,USGS,6.73,236,Good,0.08,0.80,,NONE,1,Imported Channel 1,WADE,unspe,unkno,236,7.90,176,1.34,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11180700,8,1960-02-09,,Yes,CTP/MCG,USGS,10.43,1140,Good,-0.19,1.20,,NONE,1,Imported Channel 1,CRAN,unspe,unkno,1140,102,715,1.60,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11180700,9,1960-02-10,,Yes,CTP/MCG,USGS,10.86,1430,Good,-0.02,1.40,,NONE,1,Imported Channel 1,CRAN,unspe,unkno,1430,103,771,1.85,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11180700,11,1960-02-12,,Yes,CTP,USGS,6.64,133,Good,-0.05,0.90,,NONE,1,Imported Channel 1,WADE,unspe,unkno,133,76.0,173,0.77,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11180700,10,1960-02-12,,Yes,CTP,USGS,6.82,160,Good,-0.04,0.80,,NONE,1,Imported Channel 1,WADE,unspe,unkno,160,78.0,193,0.82,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11180700,12,1960-02-15,,Yes,CTP,USGS,5.28,18.4,Fair,-0.02,0.90,,NONE,1,Imported Channel 1,WADE,unspe,unkno,18.4,56.5,70.8,0.26,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11180700,14,1962-02-12,,Yes,PIR,USGS,6.04,119,Unspecified,0.47,0.70,,NONE,1,Imported Channel 1,WADE,unspe,unkno,119,47.0,135,0.88,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11180700,15,1962-02-16,,Yes,MER/PIR,USGS,11.88,2550,Good,-0.03,0.80,,NONE,1,Imported Channel 1,CRAN,unspe,unkno,2550,125,904,2.82,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11180700,16,1962-02-19,,Yes,PIR,USGS,7.92,581,Good,-0.04,1.00,,NONE,1,Imported Channel 1,CRAN,unspe,unkno,581,90.0,494,1.18,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11180700,21,1963-02-01,,Yes,AND/MCG,USGS,18.42,7740,Fair,-0.45,0.90,,NONE,1,Imported Channel 1,CRAN,unspe,unkno,7740,261,1490,5.34,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11180700,22,1963-02-04,,Yes,GOR,USGS,6.72,157,Good,-0.03,0.50,,NONE,1,Imported Channel 1,WADE,unspe,unkno,157,47.0,75.2,2.09,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11180700,23,1963-02-05,,Yes,GOR,USGS,6.07,67.6,Good,-0.02,0.40,,NONE,1,Imported Channel 1,WADE,unspe,unkno,67.6,39.0,48.6,1.39,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
