agency_cd,site_no,measurement_nu,measurement_dt,tz_cd,q_meas_used_fg,party_nm,site_visit_coll_agency_cd,gage_height_va,discharge_va,measured_rating_diff,gage_va_change,gage_va_time,control_type_cd,discharge_cd,chan_nu,chan_name,meas_type,streamflow_method,velocity_method,chan_discharge,chan_width,chan_area,chan_velocity,chan_stability,chan_material,chan_evenness,long_vel_desc,horz_vel_desc,vert_vel_desc,chan_loc_cd,chan_loc_dist
5s,15s,6s,19d,12s,1s,12s,5s,12s,12s,12s,7s,6s,21s,15s,11n,64s,4s,5s,5s,14s,14s,14s,14s,4s,4s,4s,12s,9s,12s,7s,14s
USGS,11126000,1461,1994-07-26 09:45:00,PDT,Yes,GOM,USGS,4.15,135,Good,0.00,1.10,DebrisHeavy,NONE,1,Imported Channel 1,WADE,unspe,unkno,135,36.2,84.1,1.61,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11126000,1462,1994-08-02 13:00:00,PDT,Yes,GOM,USGS,4.11,134,Good,0.00,1.00,DebrisHeavy,NONE,1,Imported Channel 1,WADE,unspe,unkno,134,35.5,70.8,1.89,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11126000,1463,1994-08-08 14:00:00,PDT,Yes,GOM,USGS,3.70,69.9,Good,0.00,1.00,DebrisHeavy,NONE,1,Imported Channel 1,WADE,unspe,unkno,69.9,31.9,46.2,1.51,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11126000,1464,1994-09-13 14:50:00,PDT,Yes,GOM,USGS,3.70,47.2,Fair,0.00,0.70,DebrisLight,NONE,1,Imported Channel 1,WADE,unspe,unkno,47.2,32.0,44.5,1.06,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11126000,1465,1994-10-13 08:45:00,PDT,Yes,GOM,USGS,3.99,50.5,Good,0.00,0.80,DebrisModerate,NONE,1,Imported Channel 1,WADE,unspe,unkno,50.5,33.0,45.8,1.10,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11126000,1466,1996-04-05 11:15:00,PST,Yes,MLK,USGS,3.48,2.38,Poor,0.00,0.50,Clear,NONE,1,Imported Channel 1,WADE,unspe,unkno,2.38,4.10,2.39,1.00,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11126000,1467,1996-05-30 17:20:00,PDT,Yes,ERH,USGS,3.50,5.77,Poor,,,DebrisHeavy,NONE,1,Imported Channel 1,WADE,unspe,unkno,5.77,19.0,10.9,0.53,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11126000,1468,1996-07-18 08:25:00,PDT,Yes,KLD/GGQ,USGS,3.84,48.0,Fair,,,DebrisLight,NONE,1,Imported Channel 1,WADE,unspe,unkno,48.0,41.0,45.2,1.06,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11126000,1469,1996-08-14 10:15:00,PDT,Yes,KLD,USGS,4.23,69.7,Poor,0.00,0.60,VegetationLight,NONE,1,Imported Channel 1,WADE,unspe,unkno,69.7,49.0,66.0,1.06,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
