agency_cd,site_no,measurement_nu,measurement_dt,tz_cd,q_meas_used_fg,party_nm,site_visit_coll_agency_cd,gage_height_va,discharge_va,measured_rating_diff,gage_va_change,gage_va_time,control_type_cd,discharge_cd,chan_nu,chan_name,meas_type,streamflow_method,velocity_method,chan_discharge,chan_width,chan_area,chan_velocity,chan_stability,chan_material,chan_evenness,long_vel_desc,horz_vel_desc,vert_vel_desc,chan_loc_cd,chan_loc_dist
5s,15s,6s,19d,12s,1s,12s,5s,12s,12s,12s,7s,6s,21s,15s,11n,64s,4s,5s,5s,14s,14s,14s,14s,4s,4s,4s,12s,9s,12s,7s,14s
USGS,11161000,1,1987-09-24,,Yes,WWA,USGS,2.12,1.25,Fair,-0.01,0.30,Clear,NONE,1,Imported Channel 1,WADE,unspe,unkno,1.25,13.5,2.42,0.51,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11161000,2,1987-10-05 15:55:00,PDT,Yes,WWA,USGS,2.03,0.17,Fair,0.00,0.10,,NONE,1,Imported Channel 1,WADE,unspe,unkno,0.17,1.50,0.33,0.52,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11161000,3,1987-11-19 16:05:00,PST,Yes,LFT,USGS,2.57,15.6,Good,0.00,0.40,Clear,NONE,1,Imported Channel 1,WADE,unspe,unkno,15.6,21.9,13.7,1.14,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11161000,4,1987-11-30 15:00:00,PST,Yes,WWA,USGS,2.43,9.76,Good,0.00,0.50,DebrisLight,NONE,1,Imported Channel 1,WADE,unspe,unkno,9.76,21.8,11.9,0.82,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11161000,5,1987-12-10 13:05:00,PST,Yes,LFT,USGS,3.45,87.5,Good,-0.01,0.50,DebrisLight,NONE,1,Imported Channel 1,WADE,unspe,unkno,87.5,48.0,53.1,1.65,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11161000,6,1988-01-14 12:30:00,PST,Yes,LFT,USGS,2.84,28.4,Good,0.00,0.60,Clear,NONE,1,Imported Channel 1,WADE,unspe,unkno,28.4,35.3,41.5,0.69,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11161000,7,1988-01-20 11:45:00,PST,Yes,WWA/RR,USGS,3.42,86.0,Good,0.03,5.00,Clear,NONE,1,Imported Channel 1,WADE,unspe,unkno,86.0,60.0,88.3,0.97,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11161000,8,1988-02-09 13:56:00,PST,Yes,LFT,USGS,2.64,17.7,Good,0.00,0.40,Clear,NONE,1,Imported Channel 1,WADE,unspe,unkno,17.7,27.1,22.5,0.79,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11161000,9,1988-03-14 13:45:00,PST,Yes,LFT,USGS,2.58,16.4,Good,0.00,0.60,Clear,NONE,1,Imported Channel 1,WADE,unspe,unkno,16.4,26.5,29.0,0.57,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
