agency_cd,site_no,measurement_nu,measurement_dt,tz_cd,q_meas_used_fg,party_nm,site_visit_coll_agency_cd,gage_height_va,discharge_va,measured_rating_diff,gage_va_change,gage_va_time,control_type_cd,discharge_cd,chan_nu,chan_name,meas_type,streamflow_method,velocity_method,chan_discharge,chan_width,chan_area,chan_velocity,chan_stability,chan_material,chan_evenness,long_vel_desc,horz_vel_desc,vert_vel_desc,chan_loc_cd,chan_loc_dist
5s,15s,6s,19d,12s,1s,12s,5s,12s,12s,12s,7s,6s,21s,15s,11n,64s,4s,5s,5s,14s,14s,14s,14s,4s,4s,4s,12s,9s,12s,7s,14s
USGS,09521100,360,1984-08-17,,Yes,WWD,USGS,16.94,13400,Good,0.02,1.50,,NONE,1,Imported Channel 1,CWAY,unspe,unkno,13400,525,3620,3.71,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,09521100,361,1984-08-24,,Yes,WWD,USGS,17.48,14200,Good,0.00,1.80,DebrisLight,NONE,1,Imported Channel 1,CWAY,unspe,unkno,14200,528,3880,3.65,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,09521100,362,1984-08-31,,Yes,WPR,USGS,17.02,13500,Good,0.01,1.70,Clear,NONE,1,Imported Channel 1,CWAY,unspe,unkno,13500,522,3750,3.61,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,09521100,363,1984-09-07,,Yes,WCW,USGS,16.24,12100,Unspecified,0.03,1.80,Clear,NONE,1,Imported Channel 1,CWAY,unspe,unkno,12100,,,0.00,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,09521100,364,1984-09-14,,Yes,WPR,USGS,16.50,12800,Good,0.01,1.90,Clear,NONE,1,Imported Channel 1,CWAY,unspe,unkno,12800,522,3350,3.82,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,09521100,365,1984-09-26,,Yes,WPR,USGS,16.15,12000,Good,0.01,1.50,Clear,NONE,1,Imported Channel 1,CWAY,unspe,unkno,12000,511,2960,4.04,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,09521100,366,1984-10-15,,Yes,WCW,USGS,16.52,13000,Good,0.00,1.50,Clear,NONE,1,Imported Channel 1,CWAY,unspe,unkno,13000,468,3050,4.26,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,09521100,367,1984-10-29,,Yes,WWD,USGS,15.97,11300,Good,0.00,1.60,,NONE,1,Imported Channel 1,CWAY,unspe,unkno,11300,,,0.00,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,09521100,368,1984-11-06,,Yes,WWD,USGS,16.94,14100,Good,0.00,1.50,,NONE,1,Imported Channel 1,CWAY,unspe,unkno,14100,527,3350,4.22,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
