agency_cd,site_no,measurement_nu,measurement_dt,tz_cd,q_meas_used_fg,party_nm,site_visit_coll_agency_cd,gage_height_va,discharge_va,measured_rating_diff,gage_va_change,gage_va_time,control_type_cd,discharge_cd,chan_nu,chan_name,meas_type,streamflow_method,velocity_method,chan_discharge,chan_width,chan_area,chan_velocity,chan_stability,chan_material,chan_evenness,long_vel_desc,horz_vel_desc,vert_vel_desc,chan_loc_cd,chan_loc_dist
5s,15s,6s,19d,12s,1s,12s,5s,12s,12s,12s,7s,6s,21s,15s,11n,64s,4s,5s,5s,14s,14s,14s,14s,4s,4s,4s,12s,9s,12s,7s,14s
USGS,11176500,1,1955-12-23,,Yes,JEN/WAR,USGS,13.93,18.0,Unspecified,,,,NONE,1,Imported Channel 1,UNSP,other,,18.0,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11176500,2,1958-01-24,,Yes,KRU,USGS,2.80,66.4,Fair,0.12,0.90,,NONE,1,Imported Channel 1,WADE,unspe,unkno,66.4,63.0,60.6,1.10,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11176500,3,1958-01-26,,Yes,KRU,USGS,5.36,1050,Fair,21.00,1.80,,NONE,1,Imported Channel 1,CWAY,unspe,unkno,1050,89.0,204,5.15,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11176500,4,1958-01-30,,Yes,KRU,USGS,3.35,141,Good,-0.01,0.90,,NONE,1,Imported Channel 1,WADE,unspe,unkno,141,48.0,54.3,2.60,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11176500,5,1958-02-02,,Yes,KRU,USGS,2.82,48.6,Good,0.00,0.80,,NONE,1,Imported Channel 1,WADE,unspe,unkno,48.6,32.0,20.9,2.33,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11176500,6,1958-02-03,,Yes,HUN,USGS,4.40,531,Good,-0.03,0.90,,NONE,1,Imported Channel 1,CWAY,unspe,unkno,531,87.0,121,4.29,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11176500,7,1958-02-19,,Yes,GOR,USGS,6.32,2360,Unspecified,-0.25,0.80,,NONE,1,Imported Channel 1,CWAY,unspe,unkno,2360,91.0,369,6.40,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11176500,8,1958-02-25,,Yes,GOR,USGS,4.99,977,Good,-0.07,0.90,,NONE,1,Imported Channel 1,CWAY,unspe,unkno,977,89.0,188,5.20,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11176500,9,1958-03-10,,Yes,CTP,USGS,2.56,37.6,Good,0.00,0.80,,NONE,1,Imported Channel 1,WADE,unspe,unkno,37.6,23.5,21.8,1.72,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11176500,10,1958-03-17,,Yes,RJS,USGS,4.04,365,Good,-0.02,0.70,,NONE,1,Imported Channel 1,WADE,unspe,unkno,365,65.0,103,3.54,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11176500,11,1958-03-21,,Yes,GOR/HAL,USGS,4.69,754,Good,2.00,1.10,,NONE,1,Imported Channel 1,CWAY,unspe,unkno,754,88.0,150,5.03,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11176500,12,1958-04-03,,Yes,KRU,USGS,7.99,6300,Fair,-0.21,0.80,,NONE,1,Imported Channel 1,CWAY,unspe,unkno,6300,100,670,9.40,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11176500,13,1958-04-04,,Yes,RJS,USGS,5.20,1600,Good,-0.15,1.30,,NONE,1,Imported Channel 1,CWAY,unspe,unkno,1600,91.0,277,5.78,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11176500,15,1958-04-22,,Yes,GOR,USGS,2.78,82.0,Good,1.00,0.50,,NONE,1,Imported Channel 1,WADE,unspe,unkno,82.0,57.0,39.0,2.10,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11176500,16,1958-05-22,,Yes,CTP,USGS,2.52,23.2,Good,0.00,0.70,,NONE,1,Imported Channel 1,WADE,unspe,unkno,23.2,24.0,19.0,1.23,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11176500,17,1958-06-20,,Yes,HAL/KRU,USGS,2.36,7.70,Good,0.00,1.00,,NONE,1,Imported Channel 1,WADE,unspe,unkno,7.70,18.0,13.0,0.59,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11176500,24,1959-02-19,,Yes,KRU,USGS,3.46,281,Good,-0.02,0.90,,NONE,1,Imported Channel 1,WADE,unspe,unkno,281,92.0,102,2.75,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11176500,30,1960-02-08,,Yes,CTP,USGS,4.17,512,Fair,-0.03,0.80,,NONE,1,Imported Channel 1,WADE,unspe,unkno,512,103,171,2.99,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11176500,31,1960-02-10,,Yes,MIL,USGS,4.80,999,Good,-0.07,0.80,,NONE,1,Imported Channel 1,CWAY,unspe,unkno,999,90.0,181,5.52,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11176500,32,1960-02-12,,Yes,KRU,USGS,3.38,122,Good,-0.01,0.90,,NONE,1,Imported Channel 1,WADE,unspe,unkno,122,92.0,59.3,2.05,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11176500,33,1960-02-17,,Yes,CTP,USGS,2.68,25.7,Good,0.00,0.70,,NONE,1,Imported Channel 1,WADE,unspe,unkno,25.7,29.0,20.5,1.25,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11176500,50,1962-02-12,,Yes,PIR,USGS,3.54,185,Good,-0.01,0.50,,NONE,1,Imported Channel 1,WADE,unspe,unkno,185,73.0,76.3,2.41,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11176500,51,1962-02-20,,Yes,GOR,USGS,3.08,145,Good,-0.01,0.60,,NONE,1,Imported Channel 1,WADE,unspe,unkno,145,39.0,50.6,2.85,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11176500,52,1962-02-27,,Yes,GOR,USGS,2.46,30.0,Good,0.00,0.50,,NONE,1,Imported Channel 1,WADE,unspe,unkno,30.0,17.5,15.7,1.91,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11176500,53,1962-03-02,,Yes,PIR,USGS,2.98,62.5,Good,0.07,0.80,,NONE,1,Imported Channel 1,WADE,unspe,unkno,62.5,32.0,39.1,1.60,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11176500,54,1962-03-06,,Yes,PIR,USGS,4.86,1090,Good,0.09,0.70,,NONE,1,Imported Channel 1,CWAY,unspe,unkno,1090,90.0,188,5.94,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11176500,55,1962-03-07,,Yes,PIR/MCG,USGS,4.08,556,Good,-0.01,0.80,,NONE,1,Imported Channel 1,CWAY,unspe,unkno,556,89.0,137,4.06,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11176500,56,1962-03-08,,Yes,PIR,USGS,3.58,262,Good,-0.01,1.10,,NONE,1,Imported Channel 1,WADE,unspe,unkno,262,66.0,86.8,3.01,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
