agency_cd,site_no,measurement_nu,measurement_dt,tz_cd,q_meas_used_fg,party_nm,site_visit_coll_agency_cd,gage_height_va,discharge_va,measured_rating_diff,gage_va_change,gage_va_time,control_type_cd,discharge_cd,chan_nu,chan_name,meas_type,streamflow_method,velocity_method,chan_discharge,chan_width,chan_area,chan_velocity,chan_stability,chan_material,chan_evenness,long_vel_desc,horz_vel_desc,vert_vel_desc,chan_loc_cd,chan_loc_dist
5s,15s,6s,19d,12s,1s,12s,5s,12s,12s,12s,7s,6s,21s,15s,11n,64s,4s,5s,5s,14s,14s,14s,14s,4s,4s,4s,12s,9s,12s,7s,14s
USGS,11133000,517,1958-03-22,,Yes,UNK,USGS,9.60,5820,Unspecified,,,,NONE,1,Imported Channel 1,UNSP,other,,5820,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11133000,518,1958-03-23,,Yes,UNK,USGS,5.90,807,Unspecified,,,,NONE,1,Imported Channel 1,UNSP,other,,807,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11133000,519,1958-03-24,,Yes,UNK,USGS,5.00,553,Unspecified,,,,NONE,1,Imported Channel 1,UNSP,other,,553,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11133000,522,1958-04-03,,Yes,UNK,USGS,8.90,3860,Unspecified,,,,NONE,1,Imported Channel 1,UNSP,other,,3860,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11133000,620,1962-02-09,,Yes,UNK,USGS,7.20,1300,Unspecified,,,,NONE,1,Imported Channel 1,UNSP,other,,1300,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11133000,619,1962-02-09,,Yes,UNK,USGS,6.80,978,Unspecified,,,,NONE,1,Imported Channel 1,UNSP,other,,978,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11133000,621,1962-02-10,,Yes,UNK,USGS,8.56,3270,Unspecified,,,,NONE,1,Imported Channel 1,UNSP,other,,3270,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11133000,622,1962-02-12,,Yes,UNK,USGS,6.52,2140,Unspecified,,,,NONE,1,Imported Channel 1,UNSP,other,,2140,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11133000,625,1962-02-19,,Yes,UNK,USGS,6.66,2640,Unspecified,,,,NONE,1,Imported Channel 1,UNSP,other,,2640,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
