agency_cd,site_no,measurement_nu,measurement_dt,tz_cd,q_meas_used_fg,party_nm,site_visit_coll_agency_cd,gage_height_va,discharge_va,measured_rating_diff,gage_va_change,gage_va_time,control_type_cd,discharge_cd,chan_nu,chan_name,meas_type,streamflow_method,velocity_method,chan_discharge,chan_width,chan_area,chan_velocity,chan_stability,chan_material,chan_evenness,long_vel_desc,horz_vel_desc,vert_vel_desc,chan_loc_cd,chan_loc_dist
5s,15s,6s,19d,12s,1s,12s,5s,12s,12s,12s,7s,6s,21s,15s,11n,64s,4s,5s,5s,14s,14s,14s,14s,4s,4s,4s,12s,9s,12s,7s,14s
USGS,11046530,87,1988-12-20,,Yes,RMJ/RM,USGS,11.36,0.04,Good,,,Clear,NONE,1,Imported Channel 1,OTHR,QFLUM,,0.04,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11046530,88,1989-01-20,,Yes,LAC/GBS,USGS,11.44,0.46,Fair,0.00,0.40,,NONE,1,Imported Channel 1,WADE,unspe,unkno,0.46,5.50,1.70,0.27,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11046530,89,1989-03-01,,Yes,GBS,USGS,11.42,0.34,Fair,0.00,0.60,Clear,NONE,1,Imported Channel 1,WADE,unspe,unkno,0.34,5.40,1.65,0.21,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11046530,90,1990-01-17,,Yes,CDN/KLS,USGS,11.59,0.57,Fair,0.00,0.30,DebrisLight,NONE,1,Imported Channel 1,WADE,unspe,unkno,0.57,6.40,1.67,0.34,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11046530,91,1990-03-09,,Yes,CDN,USGS,11.70,1.11,Fair,0.00,0.30,DebrisLight,NONE,1,Imported Channel 1,WADE,unspe,unkno,1.11,8.70,2.36,0.47,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11046530,92,1990-04-25,,Yes,CDN,USGS,11.64,0.16,Poor,0.00,0.20,DebrisHeavy,NONE,1,Imported Channel 1,WADE,unspe,unkno,0.16,2.50,0.34,0.47,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11046530,93,1990-05-28,,Yes,CDN,USGS,12.49,4.38,Fair,0.00,0.30,,NONE,1,Imported Channel 1,WADE,unspe,unkno,4.38,,,0.00,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11046530,95,1990-06-11,,Yes,CDN,USGS,11.85,0.47,Poor,0.00,0.20,,NONE,1,Imported Channel 1,WADE,unspe,unkno,0.47,3.00,0.58,0.81,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11046530,94,1990-06-11,,Yes,CDN,USGS,12.43,0.38,Poor,0.00,0.20,,NONE,1,Imported Channel 1,WADE,unspe,unkno,0.38,2.30,0.41,0.93,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11046530,96,1990-11-14,,Yes,CDN,USGS,11.99,0.63,Fair,0.00,0.30,DebrisLight,NONE,1,Imported Channel 1,WADE,unspe,unkno,0.63,6.30,3.13,0.20,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11046530,97,1990-11-20,,Yes,CDN,USGS,12.09,2.03,Good,0.00,0.40,DebrisLight,NONE,1,Imported Channel 1,WADE,unspe,unkno,2.03,5.90,3.34,0.61,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11046530,98,1990-12-19,,Yes,cdn,USGS,12.20,1.04,Good,0.00,0.40,DebrisModerate,NONE,1,Imported Channel 1,WADE,unspe,unkno,1.04,8.80,2.55,0.41,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11046530,99,1991-01-04,,Yes,CDN,USGS,12.57,7.41,Good,0.03,0.70,DebrisModerate,NONE,1,Imported Channel 1,WADE,unspe,unkno,7.41,,,0.00,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11046530,101,1991-02-15,,Yes,CDN,USGS,12.05,1.12,Fair,0.00,0.30,DebrisModerate,NONE,1,Imported Channel 1,WADE,unspe,unkno,1.12,4.00,1.01,1.11,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11046530,102,1991-02-28,,Yes,CDN,USGS,13.16,88.4,Poor,-0.04,0.60,Clear,NONE,1,Imported Channel 1,WADE,unspe,unkno,88.4,,,0.00,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11046530,103,1991-03-01,,Yes,CDN/FAC,USGS,15.06,1370,Poor,0.00,0.80,DebrisModerate,NONE,1,Imported Channel 1,CRAN,unspe,unkno,1370,168,390,3.51,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11046530,104,1991-03-06,,Yes,CDN,USGS,12.49,11.7,Good,0.00,0.50,Clear,NONE,1,Imported Channel 1,WADE,unspe,unkno,11.7,,,0.00,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11046530,105,1991-03-20,,Yes,CDN,USGS,13.08,69.6,Fair,0.00,0.50,Clear,NONE,1,Imported Channel 1,WADE,unspe,unkno,69.6,,,0.00,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
